method,sample_id,psnr,lpips
DSS warp,session_006_scene_7_tool_3/frame_000155,15.553365707397461,0.5682918429374695
DSS warp,session_006_scene_7_tool_3/frame_000158,15.498584747314453,0.5714138746261597
DSS warp,session_006_scene_7_tool_3/frame_000161,15.474342346191406,0.5733665823936462
DSS warp,session_006_scene_7_tool_3/frame_000164,15.45600414276123,0.5802026987075806
DSS warp,session_006_scene_7_tool_3/frame_000167,15.394065856933594,0.5803467035293579
DSS warp,session_006_scene_7_tool_3/frame_000170,15.346880912780762,0.5874239802360535
DSS warp,session_006_scene_7_tool_3/frame_000173,15.304490089416504,0.5864078998565674
DSS warp,session_006_scene_7_tool_3/frame_000176,15.234480857849121,0.5900776982307434
DSS warp,session_006_scene_7_tool_3/frame_000179,15.166522979736328,0.5898289084434509
DSS warp,session_006_scene_7_tool_3/frame_000182,15.105287551879883,0.5901437997817993
DSS warp,session_006_scene_7_tool_3/frame_000185,15.12975788116455,0.5842531323432922
DSS warp,session_006_scene_7_tool_3/frame_000188,15.088626861572266,0.586661696434021
DSS warp,session_006_scene_7_tool_3/frame_000191,15.088301658630371,0.5959465503692627
DSS warp,session_006_scene_7_tool_3/frame_000194,15.067621231079102,0.5867077112197876
DSS warp,session_006_scene_7_tool_3/frame_000197,15.08926773071289,0.5898987650871277
DSS warp,session_006_scene_7_tool_3/frame_000200,15.091024398803711,0.5893580317497253
DSS warp,session_006_scene_7_tool_3/frame_000203,15.120101928710938,0.5837754607200623
DSS warp,session_006_scene_7_tool_3/frame_000206,15.096832275390625,0.5875027179718018
DSS warp,session_006_scene_7_tool_3/frame_000209,15.131425857543945,0.5845319032669067
DSS warp,session_006_scene_7_tool_3/frame_000212,15.125879287719727,0.5798864960670471
DSS warp,session_006_scene_7_tool_3/frame_000215,15.17593765258789,0.5858259797096252
DSS warp,session_006_scene_7_tool_3/frame_000218,15.2958402633667,0.5918265581130981
DSS warp,session_006_scene_7_tool_3/frame_000221,15.434416770935059,0.5892968773841858
DSS warp,session_006_scene_7_tool_3/frame_000224,15.446521759033203,0.5809180736541748
DSS warp,session_006_scene_7_tool_3/frame_000227,15.528934478759766,0.5762424468994141
DSS warp,session_006_scene_7_tool_3/frame_000230,15.512939453125,0.5675386190414429
DSS warp,session_006_scene_7_tool_3/frame_000233,15.572504997253418,0.5646309852600098
DSS warp,session_006_scene_7_tool_3/frame_000236,15.572988510131836,0.5600187182426453
DSS warp,session_006_scene_7_tool_3/frame_000239,15.617188453674316,0.5582364201545715
DSS warp,session_006_scene_7_tool_3/frame_000242,15.58293342590332,0.5625789761543274
DSS warp,session_006_scene_7_tool_3/frame_000245,15.559931755065918,0.5626903176307678
DSS warp,session_006_scene_7_tool_3/frame_000248,15.580873489379883,0.5611566305160522
DSS warp,session_006_scene_7_tool_3/frame_000251,15.5519437789917,0.5608257055282593
DSS warp,session_006_scene_7_tool_3/frame_000254,15.548935890197754,0.5684881806373596
DSS warp,session_006_scene_7_tool_3/frame_000257,15.514190673828125,0.5727512836456299
DSS warp,session_006_scene_7_tool_3/frame_000260,15.441332817077637,0.5788214206695557
DSS warp,session_006_scene_7_tool_3/frame_000263,15.387336730957031,0.5792989730834961
DSS warp,session_006_scene_7_tool_3/frame_000266,15.291810989379883,0.5831705331802368
DSS warp,session_006_scene_7_tool_3/frame_000269,15.237631797790527,0.5814589262008667
DSS warp,session_006_scene_7_tool_3/frame_000272,15.153746604919434,0.5859518051147461
DSS warp,session_006_scene_7_tool_3/frame_000275,15.167242050170898,0.5798696279525757
DSS warp,session_006_scene_7_tool_3/frame_000278,15.082627296447754,0.5883288383483887
DSS warp,session_006_scene_7_tool_3/frame_000281,15.072774887084961,0.5897749066352844
DSS warp,session_006_scene_7_tool_3/frame_000284,15.010581970214844,0.5897290110588074
DSS warp,session_006_scene_7_tool_3/frame_000287,15.03413200378418,0.5903134346008301
DSS warp,session_006_scene_7_tool_3/frame_000290,15.012786865234375,0.6005770564079285
DSS warp,session_006_scene_7_tool_3/frame_000293,14.990251541137695,0.6039992570877075
DSS warp,session_006_scene_7_tool_3/frame_000296,14.92265510559082,0.6059167981147766
DSS warp,session_006_scene_7_tool_3/frame_000299,14.95449447631836,0.6030079126358032
DSS warp,session_006_scene_7_tool_3/frame_000302,14.91666030883789,0.6021133661270142
DSS warp,session_006_scene_7_tool_3/frame_000305,14.9375638961792,0.6055609583854675
DSS warp,session_006_scene_7_tool_3/frame_000308,14.933768272399902,0.6059094667434692
DSS warp,session_006_scene_7_tool_3/frame_000311,14.950435638427734,0.6080079078674316
DSS warp,session_006_scene_7_tool_3/frame_000314,14.93895149230957,0.6013350486755371
DSS warp,session_006_scene_7_tool_3/frame_000317,14.948197364807129,0.6043410897254944
DSS warp,session_006_scene_7_tool_3/frame_000320,14.95679759979248,0.5992875695228577
DSS warp,session_006_scene_7_tool_3/frame_000323,14.934093475341797,0.6027914881706238
DSS warp,session_006_scene_7_tool_3/frame_000326,14.881149291992188,0.6026904582977295
DSS warp,session_006_scene_7_tool_3/frame_000329,14.902475357055664,0.5995652675628662
DSS warp,session_006_scene_7_tool_3/frame_000332,14.844167709350586,0.6041971445083618
DSS warp,session_006_scene_7_tool_3/frame_000335,14.88465690612793,0.6088650226593018
DSS warp,session_006_scene_7_tool_3/frame_000338,14.929754257202148,0.6028924584388733
DSS warp,session_006_scene_7_tool_3/frame_000341,14.970817565917969,0.6099902391433716
DSS warp,session_006_scene_7_tool_3/frame_000344,15.010658264160156,0.6065104007720947
DSS warp,session_006_scene_7_tool_3/frame_000347,15.118618965148926,0.5971274375915527
DSS warp,session_006_scene_7_tool_3/frame_000350,15.164118766784668,0.5985670685768127
DSS warp,session_006_scene_7_tool_3/frame_000353,15.208732604980469,0.5934054851531982
DSS warp,session_006_scene_7_tool_3/frame_000356,15.206090927124023,0.5886192321777344
DSS warp,session_006_scene_7_tool_3/frame_000359,15.261935234069824,0.590575635433197
DSS warp,session_006_scene_7_tool_3/frame_000362,15.31246280670166,0.5938314199447632
DSS warp,session_006_scene_7_tool_3/frame_000365,15.342245101928711,0.594518780708313
DSS warp,session_006_scene_7_tool_3/frame_000368,15.329763412475586,0.5917094945907593
DSS warp,session_006_scene_7_tool_3/frame_000371,15.338836669921875,0.5874342322349548
DSS warp,session_006_scene_7_tool_3/frame_000374,15.313077926635742,0.5820324420928955
DSS warp,session_006_scene_7_tool_3/frame_000377,15.353531837463379,0.5822683572769165
DSS warp,session_006_scene_7_tool_3/frame_000380,15.391225814819336,0.5824558734893799
DSS warp,session_006_scene_7_tool_3/frame_000383,15.413700103759766,0.584015429019928
DSS warp,session_006_scene_7_tool_3/frame_000386,15.433783531188965,0.5779851078987122
DSS warp,session_006_scene_7_tool_3/frame_000389,15.425620079040527,0.5838981866836548
DSS warp,session_006_scene_7_tool_3/frame_000392,15.430944442749023,0.578504741191864
DSS warp,session_006_scene_7_tool_3/frame_000395,15.441190719604492,0.5831514000892639
DSS warp,session_006_scene_7_tool_3/frame_000398,15.439594268798828,0.5746071338653564
DSS warp,session_006_scene_7_tool_3/frame_000401,15.45235538482666,0.5767321586608887
DSS warp,session_006_scene_7_tool_3/frame_000404,15.455402374267578,0.5746241211891174
DSS warp,session_006_scene_7_tool_3/frame_000407,15.443395614624023,0.5783222913742065
DSS warp,session_006_scene_7_tool_3/frame_000410,15.399618148803711,0.5778667330741882
DSS warp,session_006_scene_7_tool_3/frame_000413,15.30635929107666,0.5840476155281067
DSS warp,session_006_scene_7_tool_3/frame_000416,15.227694511413574,0.5915737152099609
DSS warp,session_006_scene_7_tool_3/frame_000419,15.142727851867676,0.5955597758293152
DSS warp,session_006_scene_7_tool_3/frame_000422,15.063308715820312,0.6038411855697632
DSS warp,session_006_scene_7_tool_3/frame_000425,15.010564804077148,0.6033052802085876
DSS warp,session_006_scene_7_tool_3/frame_000428,14.936322212219238,0.6021158695220947
DSS warp,session_006_scene_7_tool_3/frame_000431,14.958281517028809,0.6033931970596313
DSS warp,session_006_scene_7_tool_3/frame_000434,14.943990707397461,0.6116454005241394
DSS warp,session_006_scene_7_tool_3/frame_000437,14.930414199829102,0.614989161491394
DSS warp,session_006_scene_7_tool_3/frame_000440,14.893094062805176,0.6154114007949829
DSS warp,session_006_scene_7_tool_3/frame_000443,14.913087844848633,0.6145548820495605
DSS warp,session_006_scene_7_tool_3/frame_000446,14.904075622558594,0.610912024974823
DSS warp,session_006_scene_7_tool_3/frame_000449,14.902055740356445,0.6163285970687866
DSS warp,session_006_scene_7_tool_3/frame_000452,14.881535530090332,0.6133230328559875
DSS warp,session_006_scene_7_tool_3/frame_000455,14.904194831848145,0.609130322933197
DSS warp,session_006_scene_7_tool_3/frame_000458,14.951854705810547,0.6115106344223022
DSS warp,session_006_scene_7_tool_3/frame_000461,14.952263832092285,0.6101809740066528
DSS warp,session_006_scene_7_tool_3/frame_000464,14.968419075012207,0.6124998331069946
DSS warp,session_006_scene_7_tool_3/frame_000467,14.964489936828613,0.6164564490318298
DSS warp,session_006_scene_7_tool_3/frame_000470,14.98377799987793,0.6136658787727356
DSS warp,session_006_scene_7_tool_3/frame_000473,15.043745994567871,0.6085047125816345
DSS warp,session_006_scene_7_tool_3/frame_000476,15.082043647766113,0.5997242331504822
DSS warp,session_006_scene_7_tool_3/frame_000479,15.158775329589844,0.5937049984931946
DSS warp,session_006_scene_7_tool_3/frame_000482,15.221260070800781,0.5962067246437073
DSS warp,session_006_scene_7_tool_3/frame_000485,15.311917304992676,0.5965937972068787
DSS warp,session_006_scene_7_tool_3/frame_000488,15.352588653564453,0.5899379253387451
DSS warp,session_006_scene_7_tool_3/frame_000491,15.403326034545898,0.5871065258979797
DSS warp,session_006_scene_7_tool_3/frame_000494,15.451679229736328,0.5835931897163391
DSS warp,session_006_scene_7_tool_3/frame_000497,15.515939712524414,0.5806558132171631
DSS warp,session_006_scene_7_tool_3/frame_000500,15.537301063537598,0.5727861523628235
DSS warp,session_006_scene_7_tool_3/frame_000503,15.562790870666504,0.5695163011550903
DSS warp,session_006_scene_7_tool_3/frame_000506,15.555315017700195,0.568847119808197
DSS warp,session_006_scene_7_tool_3/frame_000509,15.56200122833252,0.5555418729782104
DSS warp,session_006_scene_7_tool_3/frame_000512,15.512758255004883,0.5572929978370667
DSS warp,session_006_scene_7_tool_3/frame_000515,15.494738578796387,0.5607930421829224
DSS warp,session_006_scene_7_tool_3/frame_000518,15.474836349487305,0.5599377751350403
DSS warp,session_006_scene_7_tool_3/frame_000521,15.476460456848145,0.5638279914855957
DSS warp,session_006_scene_7_tool_3/frame_000524,15.496479034423828,0.5634527206420898
DSS warp,session_006_scene_7_tool_3/frame_000527,15.514784812927246,0.5654201507568359
DSS warp,session_006_scene_7_tool_3/frame_000530,15.492234230041504,0.5619447827339172
DSS warp,session_006_scene_7_tool_3/frame_000533,15.519856452941895,0.5634196996688843
DSS warp,session_006_scene_7_tool_3/frame_000536,15.526874542236328,0.5685974955558777
DSS warp,session_006_scene_7_tool_3/frame_000539,15.495038986206055,0.5750702619552612
DSS warp,session_006_scene_7_tool_3/frame_000542,15.506034851074219,0.580679714679718
DSS warp,session_006_scene_7_tool_3/frame_000545,15.396728515625,0.5832191109657288
DSS warp,session_006_scene_7_tool_3/frame_000548,15.226527214050293,0.592789351940155
DSS warp,session_006_scene_7_tool_3/frame_000551,15.140155792236328,0.6041837930679321
DSS warp,session_006_scene_7_tool_3/frame_000554,15.027702331542969,0.6069953441619873
DSS warp,session_006_scene_7_tool_3/frame_000557,15.01645278930664,0.599644124507904
DSS warp,session_006_scene_7_tool_3/frame_000560,14.978667259216309,0.6027511358261108
DSS warp,session_006_scene_7_tool_3/frame_000563,14.980059623718262,0.6032804250717163
DSS warp,session_006_scene_7_tool_3/frame_000566,14.924553871154785,0.6116654872894287
DSS warp,session_006_scene_7_tool_3/frame_000569,14.9192533493042,0.6106146574020386
DSS warp,session_006_scene_7_tool_3/frame_000572,14.891366004943848,0.6142077445983887
DSS warp,session_006_scene_7_tool_3/frame_000575,14.917163848876953,0.6156489253044128
DSS warp,session_006_scene_7_tool_3/frame_000578,14.918135643005371,0.6186367869377136
DSS warp,session_006_scene_7_tool_3/frame_000581,14.89128589630127,0.6146496534347534
DSS warp,session_006_scene_7_tool_3/frame_000584,14.875925064086914,0.616178035736084
DSS warp,session_006_scene_7_tool_3/frame_000587,14.869011878967285,0.6190642714500427
DSS warp,session_006_scene_7_tool_3/frame_000590,14.882266998291016,0.62062007188797
DSS warp,session_006_scene_7_tool_3/frame_000593,14.905693054199219,0.6200672388076782
DSS warp,session_006_scene_7_tool_3/frame_000596,14.864185333251953,0.6160428524017334
DSS warp,session_007_scene_10_tool_2/frame_000002,16.600303649902344,0.39281296730041504
DSS warp,session_007_scene_10_tool_2/frame_000005,16.54415512084961,0.39315521717071533
DSS warp,session_007_scene_10_tool_2/frame_000008,16.47736167907715,0.3966541886329651
DSS warp,session_007_scene_10_tool_2/frame_000011,16.446928024291992,0.4042360186576843
DSS warp,session_007_scene_10_tool_2/frame_000014,16.42194366455078,0.39683303236961365
DSS warp,session_007_scene_10_tool_2/frame_000017,16.386293411254883,0.40615206956863403
DSS warp,session_007_scene_10_tool_2/frame_000020,16.365585327148438,0.40275076031684875
DSS warp,session_007_scene_10_tool_2/frame_000023,16.363338470458984,0.40121686458587646
DSS warp,session_007_scene_10_tool_2/frame_000026,16.331031799316406,0.4039853811264038
DSS warp,session_007_scene_10_tool_2/frame_000029,16.37091827392578,0.4078313708305359
DSS warp,session_007_scene_10_tool_2/frame_000032,16.44080924987793,0.4053993821144104
DSS warp,session_007_scene_10_tool_2/frame_000035,16.4660587310791,0.4090593755245209
DSS warp,session_007_scene_10_tool_2/frame_000038,16.500518798828125,0.40546882152557373
DSS warp,session_007_scene_10_tool_2/frame_000041,16.568172454833984,0.3978170156478882
DSS warp,session_007_scene_10_tool_2/frame_000044,16.54730987548828,0.40329304337501526
DSS warp,session_007_scene_10_tool_2/frame_000047,16.580711364746094,0.4043462872505188
DSS warp,session_007_scene_10_tool_2/frame_000050,16.611934661865234,0.40224725008010864
DSS warp,session_007_scene_10_tool_2/frame_000053,16.595727920532227,0.40631216764450073
DSS warp,session_007_scene_10_tool_2/frame_000056,16.519512176513672,0.40927189588546753
DSS warp,session_007_scene_10_tool_2/frame_000059,16.522275924682617,0.41125258803367615
DSS warp,session_007_scene_10_tool_2/frame_000062,16.558149337768555,0.4070340692996979
DSS warp,session_007_scene_10_tool_2/frame_000065,16.53672218322754,0.41104787588119507
DSS warp,session_007_scene_10_tool_2/frame_000068,16.563217163085938,0.40716925263404846
DSS warp,session_007_scene_10_tool_2/frame_000071,16.575353622436523,0.41076773405075073
DSS warp,session_007_scene_10_tool_2/frame_000074,16.665937423706055,0.40517157316207886
DSS warp,session_007_scene_10_tool_2/frame_000077,16.701892852783203,0.4048696458339691
DSS warp,session_007_scene_10_tool_2/frame_000080,16.775848388671875,0.4062057137489319
DSS warp,session_007_scene_10_tool_2/frame_000083,16.80657958984375,0.4020008444786072
DSS warp,session_007_scene_10_tool_2/frame_000086,16.839298248291016,0.40302762389183044
DSS warp,session_007_scene_10_tool_2/frame_000089,16.845613479614258,0.40055105090141296
DSS warp,session_007_scene_10_tool_2/frame_000092,16.848447799682617,0.40349066257476807
DSS warp,session_007_scene_10_tool_2/frame_000095,16.876758575439453,0.40043550729751587
DSS warp,session_007_scene_10_tool_2/frame_000098,16.81127166748047,0.3993857204914093
DSS warp,session_007_scene_10_tool_2/frame_000101,16.83181381225586,0.3970046043395996
DSS warp,session_007_scene_10_tool_2/frame_000104,16.783567428588867,0.3988937437534332
DSS warp,session_007_scene_10_tool_2/frame_000107,16.745277404785156,0.4015744924545288
DSS warp,session_007_scene_10_tool_2/frame_000110,16.659578323364258,0.3912805914878845
DSS warp,session_007_scene_10_tool_2/frame_000113,16.607091903686523,0.39771655201911926
DSS warp,session_007_scene_10_tool_2/frame_000116,16.520816802978516,0.3999912142753601
DSS warp,session_007_scene_10_tool_2/frame_000119,16.497413635253906,0.39969193935394287
DSS warp,session_007_scene_10_tool_2/frame_000122,16.458736419677734,0.3983117341995239
DSS warp,session_007_scene_10_tool_2/frame_000125,16.477214813232422,0.4054015278816223
DSS warp,session_007_scene_10_tool_2/frame_000128,16.462818145751953,0.40580517053604126
DSS warp,session_007_scene_10_tool_2/frame_000131,16.469558715820312,0.4081738293170929
DSS warp,session_007_scene_10_tool_2/frame_000134,16.497600555419922,0.39932772517204285
DSS warp,session_007_scene_10_tool_2/frame_000137,16.503488540649414,0.4028468132019043
DSS warp,session_007_scene_10_tool_2/frame_000140,16.5015926361084,0.4058527946472168
DSS warp,session_007_scene_10_tool_2/frame_000143,16.468334197998047,0.40198054909706116
DSS warp,session_007_scene_10_tool_2/frame_000146,16.426599502563477,0.40257328748703003
DSS warp,session_007_scene_10_tool_2/frame_000149,16.39417839050293,0.40843144059181213
DSS warp,session_007_scene_10_tool_2/frame_000152,16.35118865966797,0.4099394381046295
DSS warp,session_007_scene_10_tool_2/frame_000155,16.343996047973633,0.4135686755180359
DSS warp,session_007_scene_10_tool_2/frame_000158,16.28135108947754,0.41423505544662476
DSS warp,session_007_scene_10_tool_2/frame_000161,16.275829315185547,0.41446512937545776
DSS warp,session_007_scene_10_tool_2/frame_000164,16.274511337280273,0.4108177423477173
DSS warp,session_007_scene_10_tool_2/frame_000167,16.257606506347656,0.41561776399612427
DSS warp,session_007_scene_10_tool_2/frame_000170,16.25580406188965,0.4193096160888672
DSS warp,session_007_scene_10_tool_2/frame_000173,16.341407775878906,0.4269796907901764
DSS warp,session_007_scene_10_tool_2/frame_000176,16.27281379699707,0.43342629075050354
DSS warp,session_007_scene_10_tool_2/frame_000179,16.279199600219727,0.4233298897743225
DSS warp,session_007_scene_10_tool_2/frame_000182,16.241695404052734,0.431428998708725
DSS warp,session_007_scene_10_tool_2/frame_000185,16.255229949951172,0.42750856280326843
DSS warp,session_007_scene_10_tool_2/frame_000188,16.21424674987793,0.4322437644004822
DSS warp,session_007_scene_10_tool_2/frame_000191,16.185955047607422,0.4312537610530853
DSS warp,session_007_scene_10_tool_2/frame_000194,16.171606063842773,0.4312376081943512
DSS warp,session_007_scene_10_tool_2/frame_000197,16.14044761657715,0.43430668115615845
DSS warp,session_007_scene_10_tool_2/frame_000200,16.03391456604004,0.43715548515319824
DSS warp,session_007_scene_10_tool_2/frame_000203,16.162817001342773,0.4288584291934967
DSS warp,session_007_scene_10_tool_2/frame_000206,16.324060440063477,0.41430068016052246
DSS warp,session_007_scene_10_tool_2/frame_000209,16.390745162963867,0.41690704226493835
DSS warp,session_007_scene_10_tool_2/frame_000212,16.412281036376953,0.4196435809135437
DSS warp,session_007_scene_10_tool_2/frame_000215,16.470687866210938,0.4183042645454407
DSS warp,session_007_scene_10_tool_2/frame_000218,16.48297882080078,0.42243778705596924
DSS warp,session_007_scene_10_tool_2/frame_000221,16.49794578552246,0.42190682888031006
DSS warp,session_007_scene_10_tool_2/frame_000224,16.500585556030273,0.4176018238067627
DSS warp,session_007_scene_10_tool_2/frame_000227,16.46478271484375,0.42728549242019653
DSS warp,session_007_scene_10_tool_2/frame_000230,16.369001388549805,0.43034499883651733
DSS warp,session_007_scene_10_tool_2/frame_000233,16.286508560180664,0.4375116527080536
DSS warp,session_007_scene_10_tool_2/frame_000236,16.244571685791016,0.4389660060405731
DSS warp,session_007_scene_10_tool_2/frame_000239,16.198461532592773,0.44295570254325867
DSS warp,session_007_scene_10_tool_2/frame_000242,16.189434051513672,0.4448433518409729
DSS warp,session_007_scene_10_tool_2/frame_000245,16.178129196166992,0.43898269534111023
DSS warp,session_007_scene_10_tool_2/frame_000248,16.180198669433594,0.4438875913619995
DSS warp,session_007_scene_10_tool_2/frame_000251,16.165590286254883,0.44105595350265503
DSS warp,session_007_scene_10_tool_2/frame_000254,16.207481384277344,0.43212029337882996
DSS warp,session_007_scene_10_tool_2/frame_000257,16.284297943115234,0.4313350021839142
DSS warp,session_007_scene_10_tool_2/frame_000260,16.326278686523438,0.4226362407207489
DSS warp,session_007_scene_10_tool_2/frame_000263,16.303560256958008,0.42488324642181396
DSS warp,session_007_scene_10_tool_2/frame_000266,16.306392669677734,0.424249529838562
DSS warp,session_007_scene_10_tool_2/frame_000269,16.29403305053711,0.4254091680049896
DSS warp,session_007_scene_10_tool_2/frame_000272,16.299013137817383,0.4220496118068695
DSS warp,session_007_scene_10_tool_2/frame_000275,16.33246612548828,0.4215598702430725
DSS warp,session_007_scene_10_tool_2/frame_000278,16.2630558013916,0.4218818247318268
DSS warp,session_007_scene_10_tool_2/frame_000281,16.25596809387207,0.42346227169036865
DSS warp,session_007_scene_10_tool_2/frame_000284,16.255813598632812,0.41998594999313354
DSS warp,session_007_scene_10_tool_2/frame_000287,16.270139694213867,0.4228129982948303
DSS warp,session_007_scene_10_tool_2/frame_000290,16.254772186279297,0.41780784726142883
DSS warp,session_007_scene_10_tool_2/frame_000293,16.280719757080078,0.4125650227069855
DSS warp,session_007_scene_10_tool_2/frame_000296,16.22570037841797,0.4123556911945343
DSS warp,session_007_scene_10_tool_2/frame_000299,16.224567413330078,0.40952616930007935
DSS warp,session_007_scene_10_tool_2/frame_000302,16.237028121948242,0.41249266266822815
DSS warp,session_007_scene_10_tool_2/frame_000305,16.26182746887207,0.4112923741340637
DSS warp,session_007_scene_10_tool_2/frame_000308,16.250349044799805,0.4098856747150421
DSS warp,session_007_scene_10_tool_2/frame_000311,16.2916259765625,0.40703779458999634
DSS warp,session_007_scene_10_tool_2/frame_000314,16.300718307495117,0.408173531293869
DSS warp,session_007_scene_10_tool_2/frame_000317,16.289012908935547,0.40419894456863403
DSS warp,session_007_scene_10_tool_2/frame_000320,16.252452850341797,0.4044153690338135
DSS warp,session_007_scene_10_tool_2/frame_000323,16.213356018066406,0.40823137760162354
DSS warp,session_007_scene_10_tool_2/frame_000326,16.25198745727539,0.3959796130657196
DSS warp,session_007_scene_10_tool_2/frame_000329,16.192720413208008,0.40185046195983887
DSS warp,session_007_scene_10_tool_2/frame_000332,16.206199645996094,0.4043327569961548
DSS warp,session_007_scene_10_tool_2/frame_000335,16.167476654052734,0.4021320044994354
DSS warp,session_007_scene_10_tool_2/frame_000338,16.166887283325195,0.40356674790382385
DSS warp,session_007_scene_10_tool_2/frame_000341,16.16869354248047,0.40264222025871277
DSS warp,session_007_scene_10_tool_2/frame_000344,16.09928321838379,0.410128116607666
DSS warp,session_007_scene_10_tool_2/frame_000347,16.152851104736328,0.4082782566547394
DSS warp,session_007_scene_10_tool_2/frame_000350,16.130035400390625,0.41274896264076233
DSS warp,session_007_scene_10_tool_2/frame_000353,16.16913604736328,0.4123239815235138
DSS warp,session_007_scene_10_tool_2/frame_000356,16.15043830871582,0.41050198674201965
DSS warp,session_007_scene_10_tool_2/frame_000359,16.20909309387207,0.4059617817401886
DSS warp,session_007_scene_10_tool_2/frame_000362,16.188858032226562,0.4105350077152252
DSS warp,session_007_scene_10_tool_2/frame_000365,16.259557723999023,0.4060347378253937
DSS warp,session_007_scene_10_tool_2/frame_000368,16.329954147338867,0.3988994359970093
DSS warp,session_007_scene_10_tool_2/frame_000371,16.349042892456055,0.40559494495391846
DSS warp,session_007_scene_10_tool_2/frame_000374,16.475610733032227,0.39424100518226624
DSS warp,session_007_scene_10_tool_2/frame_000377,16.461387634277344,0.3990139961242676
DSS warp,session_007_scene_10_tool_2/frame_000380,16.52971076965332,0.4021769165992737
DSS warp,session_007_scene_10_tool_2/frame_000383,16.5605525970459,0.40197956562042236
DSS warp,session_007_scene_10_tool_2/frame_000386,16.646215438842773,0.39994317293167114
DSS warp,session_007_scene_10_tool_2/frame_000389,16.67987632751465,0.4042253792285919
DSS warp,session_007_scene_10_tool_2/frame_000392,16.62095832824707,0.4072251319885254
DSS warp,session_007_scene_10_tool_2/frame_000395,16.629898071289062,0.4157717227935791
DSS warp,session_007_scene_10_tool_2/frame_000398,16.551191329956055,0.4136403799057007
DSS warp,session_007_scene_10_tool_2/frame_000401,16.55023956298828,0.4121014475822449
DSS warp,session_007_scene_10_tool_2/frame_000404,16.49547004699707,0.4189937710762024
DSS warp,session_007_scene_10_tool_2/frame_000407,16.46776008605957,0.420057475566864
DSS warp,session_007_scene_10_tool_2/frame_000410,16.41453742980957,0.420654296875
DSS warp,session_007_scene_10_tool_2/frame_000413,16.323482513427734,0.42840343713760376
DSS warp,session_007_scene_10_tool_2/frame_000416,16.29656982421875,0.4296610951423645
DSS warp,session_007_scene_10_tool_2/frame_000419,16.208377838134766,0.4368104636669159
DSS warp,session_007_scene_10_tool_2/frame_000422,16.139738082885742,0.4320164918899536
DSS warp,session_007_scene_10_tool_2/frame_000425,16.115087509155273,0.43712520599365234
DSS warp,session_007_scene_10_tool_2/frame_000428,16.06444549560547,0.43527746200561523
DSS warp,session_007_scene_10_tool_2/frame_000431,16.080829620361328,0.4390163719654083
DSS warp,session_007_scene_10_tool_2/frame_000434,16.06554412841797,0.4384848177433014
DSS warp,session_007_scene_10_tool_2/frame_000437,16.063426971435547,0.44021034240722656
DSS warp,session_007_scene_10_tool_2/frame_000440,16.019588470458984,0.4412877857685089
DSS warp,session_007_scene_10_tool_2/frame_000443,16.00248908996582,0.4425511062145233
DSS warp,session_007_scene_10_tool_2/frame_000446,16.058027267456055,0.43886488676071167
DSS warp,session_007_scene_10_tool_2/frame_000449,16.072467803955078,0.43876126408576965
DSS warp,session_007_scene_10_tool_2/frame_000452,16.01549530029297,0.4397841989994049
DSS warp,session_007_scene_10_tool_2/frame_000455,16.044095993041992,0.4424815773963928
DSS warp,session_007_scene_10_tool_2/frame_000458,16.06904411315918,0.4389144480228424
DSS warp,session_007_scene_10_tool_2/frame_000461,16.117448806762695,0.4392206370830536
DSS warp,session_007_scene_10_tool_2/frame_000464,16.125835418701172,0.4334476888179779
DSS warp,session_007_scene_10_tool_2/frame_000467,16.119922637939453,0.4327608644962311
DSS warp,session_007_scene_10_tool_2/frame_000470,16.1658935546875,0.438612699508667
DSS warp,session_007_scene_10_tool_2/frame_000473,16.153257369995117,0.44398823380470276
DSS warp,session_007_scene_10_tool_2/frame_000476,16.191932678222656,0.4320822060108185
DSS warp,session_007_scene_10_tool_2/frame_000479,16.254295349121094,0.4301544725894928
DSS warp,session_007_scene_10_tool_2/frame_000482,16.267446517944336,0.4268796443939209
DSS warp,session_007_scene_10_tool_2/frame_000485,16.330036163330078,0.42793765664100647
DSS warp,session_007_scene_10_tool_2/frame_000488,16.349014282226562,0.4316287636756897
DSS warp,session_007_scene_10_tool_2/frame_000491,16.40260887145996,0.43134158849716187
DSS warp,session_007_scene_10_tool_2/frame_000494,16.440425872802734,0.4217906594276428
DSS warp,session_007_scene_10_tool_2/frame_000497,16.5046443939209,0.41485166549682617
DSS warp,session_007_scene_10_tool_2/frame_000500,16.60760498046875,0.4141806960105896
DSS warp,session_007_scene_10_tool_2/frame_000503,16.651670455932617,0.4052908718585968
DSS warp,session_007_scene_10_tool_2/frame_000506,16.6788330078125,0.400849312543869
DSS warp,session_007_scene_10_tool_2/frame_000509,16.7002010345459,0.398032546043396
DSS warp,session_007_scene_10_tool_2/frame_000512,16.647655487060547,0.4071630835533142
DSS warp,session_007_scene_10_tool_2/frame_000515,16.655181884765625,0.4030182361602783
DSS warp,session_007_scene_10_tool_2/frame_000518,16.62484359741211,0.40184521675109863
DSS warp,session_007_scene_10_tool_2/frame_000521,16.626510620117188,0.40406620502471924
DSS warp,session_007_scene_10_tool_2/frame_000524,16.597904205322266,0.4079023599624634
DSS warp,session_007_scene_10_tool_2/frame_000527,16.54586410522461,0.4046565294265747
DSS warp,session_007_scene_10_tool_2/frame_000530,16.46173095703125,0.3967747688293457
